,L=2,L=2,L=4,L=6,L=8,L=10,L=14,L=20,L=28,L=38,L=52,L=72,L=102
36,-0.971439003944397,-0.9378948211669922,0.5831153392791748,0.011930406093597412,0.26080480217933655,-0.04740849882364273,0.09331433475017548,-0.04029402136802673,0.01727069914340973,0.02644796296954155,0.005021548364311457,-0.005588061176240444,-0.00038024195237085223
37,-0.10214079916477203,-0.8623958826065063,0.1491570770740509,0.4266301393508911,0.013666892424225807,0.1278395652770996,-0.0415194109082222,0.045959778130054474,0.000514751416631043,0.0534006729722023,-0.022587575018405914,0.0032169560436159372,0.0033581391908228397
38,-0.6968042254447937,0.5697784423828125,-0.5496169328689575,0.3894845247268677,0.12002691626548767,0.1308647245168686,0.05050294101238251,0.08469051122665405,-0.012470876798033714,0.008334312587976456,-0.016562066972255707,0.010810811072587967,-0.0034956857562065125
39,-0.7847758531570435,-0.022917192429304123,0.3081956207752228,-0.08488794416189194,0.04725830256938934,0.06862574815750122,-0.10151687264442444,0.0037652691826224327,5.471700205816887e-05,-0.013428540900349617,0.008798515424132347,-0.0034269671887159348,0.00011935620568692684
40,-1.2804856300354004,-0.9355870485305786,0.294876366853714,-0.0013284049928188324,-0.23274101316928864,0.05874570831656456,-0.0036321571096777916,-0.04998759925365448,0.04407363384962082,-0.025647327303886414,-0.01864955574274063,0.004503100179135799,0.0047982558608055115
41,0.280833899974823,-0.24412772059440613,0.007054399698972702,-0.02489401213824749,0.07723820209503174,0.2508234679698944,-0.03069017454981804,0.009730175137519836,0.03743560612201691,0.001508978777565062,-0.01777809113264084,0.01953843981027603,-4.729078500531614e-05
42,-0.09710833430290222,-1.0465519428253174,0.3818191885948181,0.037244319915771484,0.02775816060602665,-0.004146751016378403,-0.056282591074705124,-0.05063432455062866,0.0012409621849656105,-0.008497335016727448,-0.008116023615002632,0.002435617847368121,0.0018479903228580952
43,-0.7749658823013306,0.7413526773452759,-0.040187105536460876,0.09658969938755035,-0.22879581153392792,0.07779455929994583,-0.009532397612929344,0.028099946677684784,0.003975148778408766,-0.01131347194314003,-0.0030885767191648483,0.005586639046669006,0.0056297751143574715
44,-1.113370418548584,-0.6633092761039734,0.33044660091400146,0.021131733432412148,-0.3080477714538574,-0.021119534969329834,0.034087248146533966,0.02556079626083374,-0.023152079433202744,-0.035064853727817535,0.009687380865216255,-0.011065343394875526,0.0021643629297614098
45,0.6990711688995361,-0.8379932641983032,-0.22597548365592957,-0.2985268831253052,0.10732261836528778,0.09263287484645844,0.02395065687596798,-0.030123617500066757,0.028303172439336777,0.021554211154580116,-0.00236488226801157,-0.012270231731235981,-0.015332922339439392
46,-0.5122824907302856,-0.962774395942688,0.3337486684322357,-0.4350312054157257,-0.24521668255329132,0.09615877270698547,-0.11721323430538177,-0.026964634656906128,-0.007790973875671625,-0.0010768156498670578,0.03133568540215492,-0.002075629774481058,-0.0016515585593879223
47,0.28687018156051636,-1.0462599992752075,0.3642900586128235,-0.2530915141105652,-0.21262367069721222,0.03762674331665039,0.07156844437122345,-0.0565008707344532,-0.017146378755569458,-0.02630007639527321,0.0028157727792859077,-0.009366795420646667,0.007200433872640133
48,-0.03355073556303978,-0.2512890100479126,0.037434179335832596,-0.1202404797077179,0.05343659967184067,0.09449001401662827,-0.13484609127044678,0.09400880336761475,-0.019327931106090546,0.0043984875082969666,-0.0158323235809803,0.0028959158807992935,0.0011467086151242256
49,-1.1631717681884766,-0.8874683380126953,-0.10220761597156525,-0.09934232383966446,-0.002432136796414852,-0.1820630580186844,0.1858883798122406,0.05139394477009773,-0.0038394248113036156,0.0026319692842662334,0.011152679100632668,0.0016997902421280742,9.407753532286733e-05
50,0.03825029730796814,-0.41936710476875305,-0.3041330575942993,-0.11726619303226471,-0.16970543563365936,-0.20541873574256897,-0.0895967036485672,0.008707799017429352,0.06364107877016068,0.02780119702219963,0.01834169588983059,0.016948610544204712,3.5698263673111796e-05
51,-0.9582726955413818,0.2545980215072632,0.06593412905931473,-0.07857424765825272,-0.13588076829910278,-0.15832394361495972,0.02080632373690605,-0.08063516020774841,-0.01527089811861515,-0.004392167553305626,-0.0016844861675053835,0.0037266360595822334,-0.009181194007396698
52,-0.020620152354240417,-0.8071022033691406,-0.34654366970062256,-0.07708096504211426,0.017997076734900475,-0.0697634220123291,-0.058926425874233246,-0.06085565686225891,-0.033379100263118744,0.024233020842075348,0.004019329324364662,-0.007122054696083069,-0.007518288213759661
53,-1.0077167749404907,-1.328782558441162,0.30927765369415283,-0.18930456042289734,-0.07628598809242249,0.1585252285003662,0.0796574205160141,-0.02281327173113823,-0.0455382838845253,0.010321930050849915,-0.008821695111691952,-0.008584057912230492,-0.013193663209676743
54,-1.0726444721221924,0.5182317495346069,-0.12949161231517792,0.02601378597319126,-0.12465950846672058,-0.06265832483768463,-0.09615755826234818,-0.02236926555633545,-0.00942142866551876,-0.02664005383849144,0.007622787728905678,-0.019657284021377563,0.005619646981358528
55,-1.1997079849243164,-1.3250954151153564,0.39255714416503906,-0.22374922037124634,0.06935930997133255,-0.11183822154998779,0.0015512313693761826,0.05098985508084297,0.013039842247962952,0.009827075526118279,-0.014190842397511005,0.008306613191962242,0.004743822384625673
56,-0.9615890979766846,-0.5832114219665527,0.2617354989051819,0.11692321300506592,0.036380261182785034,-0.19549593329429626,0.09826774150133133,-0.00818023644387722,-0.025925632566213608,-0.02317775785923004,0.0072057899087667465,0.0024514859542250633,0.002832520753145218
57,-0.5845718383789062,-0.028082728385925293,-0.18897885084152222,0.11038123071193695,0.18552663922309875,0.0756339579820633,-0.07220061123371124,-0.03182387351989746,-0.03300187736749649,0.012032272294163704,-0.025411739945411682,0.014764973893761635,-0.0014252837281674147
58,0.4868563115596771,-0.5561002492904663,0.6989479064941406,-0.06270653754472733,0.03375989943742752,-0.03874529153108597,0.04737430438399315,0.01916644722223282,0.062798872590065,0.009261446073651314,0.012237830087542534,-0.001173228258267045,-0.001549402717500925
59,-1.1082706451416016,-0.9509145021438599,0.3424187898635864,0.10179638862609863,0.043437764048576355,-0.08387027680873871,0.07769104838371277,-0.01429425273090601,-0.04229116067290306,0.026657365262508392,-0.010388355702161789,0.014930078759789467,0.0044441018253564835
60,0.4981726109981537,-1.230723261833191,0.3242003917694092,0.20387998223304749,0.04813683032989502,0.06322464346885681,0.10412810742855072,-0.020667340606451035,-0.041269391775131226,-0.03210459649562836,0.003201150568202138,-0.01060083881020546,-0.0018098376458510756
61,0.25513672828674316,-0.8937005996704102,0.30286574363708496,0.07138128578662872,0.12045945972204208,0.06289157271385193,0.022871175780892372,0.03983068838715553,0.02261396497488022,0.01967960223555565,0.0070991008542478085,0.015969205647706985,0.0041761999018490314
62,-1.3466956615447998,-0.7707096934318542,-0.39028245210647583,-0.11379175633192062,-0.17069749534130096,0.028475243598222733,0.040789321064949036,0.05220140144228935,0.03520183637738228,-0.03988197445869446,0.004509187303483486,0.004242324270308018,-0.011194286867976189
63,-0.33090096712112427,-1.1562166213989258,0.14435848593711853,0.06974074244499207,-0.2752554416656494,0.18775016069412231,0.08102060854434967,0.014412490651011467,-0.02683960646390915,-0.01998128369450569,0.022188536822795868,0.02313285507261753,0.001689742086455226
64,0.7064838409423828,-0.6234152913093567,0.05220700427889824,0.20882278680801392,-0.025713205337524414,0.10938358306884766,0.02360854670405388,0.0251072496175766,-0.003095677588135004,0.013051910325884819,-0.0019200821407139301,0.01693129539489746,-0.0019450039835646749
65,-1.1877539157867432,-0.9290248155593872,-0.13147881627082825,0.01280632708221674,-0.1443045437335968,-0.19309982657432556,0.09215188771486282,0.04328559711575508,0.011872539296746254,-0.00188740948215127,-0.00682604918256402,-0.002970427041873336,-0.0013498426415026188
66,-1.094536542892456,-0.7990588545799255,-0.1251772940158844,-0.08392961323261261,0.12403333187103271,-0.09142208844423294,-0.06721493601799011,-0.012330638244748116,-0.02323494665324688,-0.00500151701271534,-0.020771820098161697,0.017599817365407944,0.0016491510905325413
67,0.3723943829536438,-0.5448311567306519,0.11857540905475616,0.1553116738796234,-0.23060159385204315,0.02008514106273651,0.011542391031980515,-0.037883639335632324,0.03887359797954559,-0.002019330859184265,0.0009643216617405415,-0.006064867600798607,-0.005891410633921623
68,-1.1922025680541992,-0.7374732494354248,-0.3171997666358948,-0.041664041578769684,-0.16097041964530945,-0.1621873676776886,-0.1358852982521057,-0.051371339708566666,-0.03531020134687424,-0.0020325789228081703,0.014057143591344357,0.016633793711662292,0.007990758866071701
69,-1.283862590789795,-1.2975642681121826,-0.41397154331207275,-0.0796915590763092,0.1388833224773407,-0.12404882162809372,-0.1386912763118744,0.01386174838989973,-0.016884207725524902,-0.01555413194000721,0.018988922238349915,-0.0032043466344475746,0.010529760271310806
70,-1.163158655166626,-0.7488061189651489,-0.2278142273426056,0.11047670245170593,-0.17942652106285095,0.08920550346374512,0.02809029258787632,0.019160261377692223,-0.030529428273439407,-0.036675188690423965,0.02734874188899994,0.01606030762195587,-0.015621433034539223
71,-1.1388309001922607,-1.0582387447357178,-0.011947774328291416,-0.17471924424171448,0.1453363597393036,0.04031621292233467,-0.1332482397556305,-0.04589671641588211,-0.03890562430024147,-0.01522810384631157,0.009481844492256641,0.00393723463639617,0.014863494783639908
72,-0.04464093968272209,-0.37485045194625854,0.3618091940879822,-0.07614907622337341,-0.14642181992530823,0.121940016746521,-0.007605182006955147,-0.05193544179201126,0.03386151045560837,-0.028672480955719948,-0.007900873199105263,-0.00564350001513958,-0.0004064606036990881
73,0.07187816500663757,0.8298394680023193,0.07027691602706909,-0.11407947540283203,0.07315822690725327,0.024589866399765015,0.04241107776761055,0.033722493797540665,-0.02880849689245224,-0.05001082643866539,-0.010537168011069298,0.006493504159152508,0.0037317052483558655
74,-0.36707019805908203,-0.44599640369415283,-0.021619506180286407,-0.04760328680276871,0.23612020909786224,-0.11545736342668533,-0.011660531163215637,0.09665441513061523,-0.0005224084015935659,0.030337953940033913,0.0013410093961283565,0.007091098930686712,0.012189673259854317
75,-1.1893949508666992,-0.8660315871238708,0.19213896989822388,-0.04746206849813461,0.13686716556549072,0.15566402673721313,-0.11058079451322556,0.07799123227596283,0.011491800658404827,-0.02054596319794655,0.023409593850374222,-0.005382265895605087,-0.00935075432062149
76,-1.2388019561767578,-0.8161578178405762,-0.30950772762298584,-0.18574297428131104,-0.052528783679008484,0.07664597034454346,-0.01516546867787838,0.0049666594713926315,-0.007389938458800316,-0.03211825340986252,0.03556426614522934,-0.008223841898143291,0.007110837381333113
77,-1.0597636699676514,-0.20013655722141266,-0.5913838148117065,-0.27821558713912964,-0.0054353466257452965,-0.16813990473747253,-0.15585628151893616,0.062429361045360565,-0.025992579758167267,0.021366789937019348,0.021176854148507118,0.01842312514781952,-0.005322657525539398
78,-0.23576369881629944,-1.0090705156326294,-0.05800555273890495,0.15910525619983673,-0.050254493951797485,0.07307124882936478,-0.1283961683511734,-0.0865168571472168,-0.013511707074940205,-0.0030299792997539043,-0.016354478895664215,-0.0325513556599617,-0.0035438770428299904
79,0.36650606989860535,-1.0277318954467773,-0.4316934645175934,0.3017340302467346,-0.1848413050174713,-0.11594203114509583,-0.055300597101449966,-0.053951114416122437,-0.017913566902279854,0.010236243717372417,-0.00322631630115211,0.0031950788106769323,0.0022465644869953394
80,-1.320082426071167,-1.0359385013580322,0.34839826822280884,-0.009097067639231682,0.044048991054296494,0.08029649406671524,-0.04854704439640045,0.07562510669231415,-0.005819446872919798,0.00242579635232687,0.008166858926415443,0.012741907499730587,-0.0032666518818587065
81,-1.1771726608276367,-0.9369395971298218,-0.2969631552696228,-0.044035520404577255,0.32048165798187256,-0.01371547020971775,0.010394743643701077,0.0039327749982476234,0.021973563358187675,-0.034160465002059937,-0.0037492532283067703,-0.013302227482199669,-0.00091852544574067
82,-0.30295538902282715,-1.2605040073394775,0.5655229091644287,0.3164151906967163,-0.0904511958360672,0.056338097900152206,0.06895904242992401,0.041738614439964294,0.005612724460661411,0.01792304590344429,0.0004438753239810467,-0.010046200826764107,0.005257578566670418
83,-0.3467111587524414,-1.0958311557769775,0.08102494478225708,-0.1638459861278534,0.01839371584355831,-0.12353809922933578,0.03635089099407196,-0.017303064465522766,0.006074513774365187,-0.013227978721261024,0.02643706649541855,0.002966005587950349,-0.01335904374718666
84,0.8096921443939209,-0.7867748737335205,-0.445136696100235,-0.1963503211736679,0.1605004370212555,0.1324080526828766,0.09077407419681549,-0.009435150772333145,-0.03276543319225311,0.027612119913101196,-0.02717730775475502,0.00836125947535038,0.008432737551629543
85,-1.3488030433654785,-1.3029544353485107,-0.149173304438591,0.12145400047302246,0.13030841946601868,0.005262789316475391,-0.017504803836345673,0.025073952972888947,0.014024171978235245,0.035382647067308426,-0.030276615172624588,0.023007594048976898,-0.005179581698030233
86,-1.0752179622650146,-1.1724507808685303,0.5012280941009521,0.4174412488937378,-0.06524445116519928,0.06597942113876343,0.07306027412414551,0.03105529025197029,0.00675599928945303,0.03170090168714523,-0.0008940994739532471,-0.008971942588686943,0.010448869317770004
87,-0.45853596925735474,-1.351102590560913,-0.43099942803382874,-0.0032091932371258736,0.1792323738336563,-0.016873881220817566,-0.11602369695901871,0.086306631565094,0.00436239130795002,-0.010140513069927692,0.011708088219165802,-0.013018399477005005,0.0016175820492208004
88,0.7294965982437134,-1.0935673713684082,0.019051432609558105,-0.11278937011957169,-0.17660433053970337,-0.27783945202827454,0.03943910077214241,0.019016461446881294,0.0415765643119812,-0.03407599776983261,-0.010145710781216621,0.001349673606455326,-0.0034684608690440655
89,-0.26376408338546753,0.953632116317749,0.0010207472369074821,-0.137088805437088,-0.06917087733745575,-0.05103915184736252,-0.0844634473323822,-0.009035412222146988,-0.02582385577261448,-0.005514809861779213,-0.004259840585291386,-0.01129793282598257,-0.009009160101413727
90,-0.8777573704719543,-0.38115668296813965,0.4414352774620056,-0.3164549469947815,-0.007094152271747589,0.08963412791490555,-0.1006818562746048,-0.046812642365694046,-0.034092068672180176,-0.020437883213162422,-0.0051876213401556015,-0.013456129468977451,0.002061057137325406
91,-0.6905847787857056,-0.4081830680370331,0.25043797492980957,0.07553096115589142,-0.08881506323814392,0.030485112220048904,-0.07269991934299469,0.06820590049028397,-0.030231866985559464,-0.020877651870250702,0.014812976121902466,-0.002750975079834461,0.005655432119965553
92,0.6621580123901367,-0.5923367738723755,-0.10411260277032852,0.017005041241645813,0.2924067974090576,0.10951334238052368,-0.01441611722111702,-0.02807214856147766,-0.011817580088973045,-0.007609136402606964,0.0072317528538405895,-0.00305920816026628,-0.0010182419791817665
93,-1.3797643184661865,0.15564784407615662,0.30245691537857056,-0.08173464983701706,0.058976516127586365,-0.007467446383088827,-0.05879915505647659,0.07413452118635178,-0.011618115939199924,-0.009873593226075172,0.00025009032106027007,0.002202581148594618,0.011041486635804176
94,-1.2083088159561157,-0.9448293447494507,-0.2926011085510254,0.20979216694831848,0.05453021079301834,-0.04506625980138779,0.011918128468096256,-0.043165259063243866,-0.035270366817712784,-0.011424576863646507,0.001114401500672102,0.006641356740146875,0.008969245478510857
95,-1.3337255716323853,0.007550090551376343,0.3845940828323364,0.20493902266025543,-0.1138206422328949,-0.07550695538520813,-0.05017479881644249,-0.05533599853515625,-0.02697048895061016,0.021393757313489914,-0.03223836421966553,0.002512967446818948,0.005444399081170559
96,-0.9351499080657959,-1.1069655418395996,-0.14938393235206604,-0.04533495754003525,0.035163674503564835,-0.05417609214782715,-0.023014480248093605,0.07075299322605133,-0.0297246016561985,0.0007332953391596675,0.008614270016551018,0.0018994256388396025,0.0023421444930136204
97,-1.1616497039794922,-1.0324394702911377,-0.1415189504623413,-0.3910224437713623,0.13424184918403625,0.01620015874505043,-0.06025581806898117,0.007457174360752106,-0.0304158553481102,-0.0351661741733551,-0.002777793910354376,-0.003938494250178337,-0.0064394837245345116
98,-0.688906192779541,-1.2404767274856567,0.3229711055755615,-0.25874459743499756,0.003435332328081131,0.005248547997325659,0.1697138100862503,0.089083731174469,-0.02331041917204857,-0.003736480139195919,-0.012902649119496346,0.002891609212383628,-0.002854844555258751
99,0.5851370096206665,-0.19420942664146423,0.21928980946540833,0.10100150108337402,-0.04022056609392166,-0.1355932205915451,-0.04221475124359131,-0.06178496778011322,0.017606280744075775,-0.04724150896072388,0.029200443997979164,0.009506973437964916,0.011393321678042412
